energia_ren,pais,year,percentagem,mio_t_co2eq,meta_eu
REN_ELC,DE,2018,37.591,908.32005,4.908999999999999
REN_ELC,DK,2018,62.394,52.20211,-19.894
REN_ELC,EE,2018,19.679,23.18988,22.821
REN_ELC,EL,2018,26.001,88.37326,16.499
REN_ELC,ES,2018,35.236,272.04238,7.264000000000003
REN_ELC,FI,2018,36.539,57.8547,5.9609999999999985
REN_ELC,FR,2018,21.131,398.82671,21.369
REN_ELC,HR,2018,48.139,19.04771,-5.639000000000003
REN_ELC,HU,2018,8.306,60.28028,34.194
REN_ELC,IE,2018,33.317,64.59517,9.183
REN_ELC,IT,2018,33.93,371.22613,8.57
REN_ELC,LT,2018,18.408,13.5349,24.092
REN_ELC,LU,2018,9.115,10.35018,33.385
REN_ELC,LV,2018,53.499,9.53895,-10.999000000000002
REN_ELC,MT,2018,7.702,2.01468,34.798
REN_ELC,NL,2018,15.171,190.7276,27.329
REN_ELC,PL,2018,13.027,359.19225,29.473
REN_ELC,PT,2018,52.186,64.262,-9.686
REN_ELC,RO,2018,41.793,79.73421,0.7070000000000007
REN_ELC,SE,2018,66.228,11.24396,-23.727999999999994
REN_ELC,SI,2018,32.307,18.62113,10.192999999999998
REN_ELC,SK,2018,21.499,39.09561,21.001
REN_HEAT_CL,AT,2018,34.178,81.47219,8.322000000000003
REN_HEAT_CL,BE,2018,8.29,116.5001,34.21
REN_HEAT_CL,BG,2018,33.25,47.2227,9.25
REN_HEAT_CL,CY,2018,37.164,8.67214,5.3359999999999985
REN_HEAT_CL,CZ,2018,20.642,125.32858,21.858
REN_HEAT_CL,DE,2018,14.22,908.32005,28.28
REN_HEAT_CL,DK,2018,44.968,52.20211,-2.4680000000000035
REN_HEAT_CL,EE,2018,53.671,23.18988,-11.171
REN_HEAT_CL,EL,2018,30.123,88.37326,12.376999999999999
REN_HEAT_CL,ES,2018,16.135,272.04238,26.365
REN_HEAT_CL,FI,2018,54.905,57.8547,-12.405000000000001
REN_HEAT_CL,FR,2018,21.216,398.82671,21.284
REN_HEAT_CL,HR,2018,36.65,19.04771,5.850000000000001
REN_HEAT_CL,HU,2018,18.204,60.28028,24.296
REN_HEAT_CL,IE,2018,6.381,64.59517,36.119
REN_HEAT_CL,IT,2018,19.279,371.22613,23.221
REN_HEAT_CL,LT,2018,46.016,13.5349,-3.5159999999999982
REN_HEAT_CL,LU,2018,8.362,10.35018,34.138
REN_HEAT_CL,LV,2018,55.413,9.53895,-12.912999999999997
REN_HEAT_CL,MT,2018,22.825,2.01468,19.675
REN_HEAT_CL,NL,2018,6.16,190.7276,36.34
REN_HEAT_CL,PL,2018,21.473,359.19225,21.027
REN_HEAT_CL,PT,2018,40.924,64.262,1.5760000000000005
REN_HEAT_CL,RO,2018,25.434,79.73421,17.066
REN_HEAT_CL,SE,2018,63.301,11.24396,-20.801000000000002
REN_HEAT_CL,SI,2018,32.337,18.62113,10.162999999999997
REN_HEAT_CL,SK,2018,10.599,39.09561,31.901
REN_TRA,AT,2018,9.931,81.47219,32.569
REN_TRA,BE,2018,6.709,116.5001,35.791
REN_TRA,BG,2018,8.076,47.2227,34.424
REN_TRA,CY,2018,2.661,8.67214,39.839
REN_TRA,CZ,2018,6.556,125.32858,35.944
REN_TRA,DE,2018,7.941,908.32005,34.559
REN_TRA,DK,2018,6.92,52.20211,35.58
REN_TRA,EE,2018,3.315,23.18988,39.185
REN_TRA,EL,2018,4.108,88.37326,38.392
REN_TRA,ES,2018,6.938,272.04238,35.562
REN_TRA,FI,2018,14.772,57.8547,27.728
REN_TRA,FR,2018,8.963,398.82671,33.537
REN_TRA,HR,2018,2.582,19.04771,39.918
REN_TRA,HU,2018,7.746,60.28028,34.754
REN_TRA,IE,2018,7.186,64.59517,35.314
REN_TRA,IT,2018,7.659,371.22613,34.841
REN_TRA,LT,2018,4.333,13.5349,38.167
REN_TRA,LU,2018,6.596,10.35018,35.903999999999996
REN_TRA,LV,2018,4.729,9.53895,37.771
REN_TRA,MT,2018,8.019,2.01468,34.481
REN_TRA,NL,2018,9.483,190.7276,33.016999999999996
REN_TRA,PL,2018,5.72,359.19225,36.78
REN_TRA,PT,2018,9.037,64.262,33.463
REN_TRA,RO,2018,6.342,79.73421,36.158
REN_TRA,SE,2018,29.696,11.24396,12.803999999999998
REN_TRA,SI,2018,5.48,18.62113,37.019999999999996
REN_TRA,SK,2018,6.988,39.09561,35.512
REN,AT,2019,33.755,86.31972,8.744999999999997
REN,BE,2019,9.929,115.64899,32.571
REN,BG,2019,21.545,45.93617,20.955
REN,CY,2019,13.777,8.71516,28.723
REN,CZ,2019,16.239,127.13757,26.261
REN,DE,2019,17.266,839.10402,25.234
REN,DK,2019,37.02,47.20787,5.479999999999997
REN,EE,2019,31.73,17.31765,10.77
REN,EL,2019,19.633,81.22711,22.867
REN,ES,2019,17.852,255.21534,24.648
REN,FI,2019,42.807,51.06771,-0.30700000000000216
REN,FR,2019,17.174,393.67981,25.326
REN,HR,2019,28.466,18.9637,14.033999999999999
REN,HU,2019,12.634,59.44052,29.866
REN,IE,2019,11.979,62.70089,30.521
REN,IT,2019,18.181,360.67062,24.319
REN,LT,2019,25.474,14.18523,17.026
REN,LU,2019,7.046,10.42528,35.454
REN,LV,2019,40.929,7.11444,1.570999999999998
REN,MT,2019,8.23,2.12019,34.269999999999996
REN,NL,2019,8.886,184.70742,33.614000000000004
REN,PL,2019,15.377,353.55832,27.122999999999998
REN,PT,2019,30.623,61.23863,11.876999999999999
REN,RO,2019,24.29,76.43268,18.21
REN,SE,2019,55.785,9.53654,-13.284999999999997
REN,SI,2019,21.968,12.61402,20.532
REN,SK,2019,16.894,35.94457,25.606
REN_ELC,AT,2019,75.067,86.31972,-32.56699999999999
REN_ELC,BE,2019,20.817,115.64899,21.683
REN_ELC,BG,2019,23.509,45.93617,18.991
REN_ELC,CY,2019,9.756,8.71516,32.744
REN_ELC,CZ,2019,14.046,127.13757,28.454
REN_ELC,DE,2019,40.604,839.10402,1.8960000000000008
REN_ELC,DK,2019,65.347,47.20787,-22.846999999999994
REN_ELC,EE,2019,21.998,17.31765,20.502
REN_ELC,EL,2019,31.295,81.22711,11.204999999999998
REN_ELC,ES,2019,37.131,255.21534,5.369
REN_ELC,FI,2019,37.969,51.06771,4.530999999999999
REN_ELC,FR,2019,22.389,393.67981,20.111
REN_ELC,HR,2019,49.783,18.9637,-7.283000000000001
REN_ELC,HU,2019,9.969,59.44052,32.531
REN_ELC,IE,2019,36.46,62.70089,6.039999999999999
REN_ELC,IT,2019,34.969,360.67062,7.530999999999999
REN_ELC,LT,2019,18.79,14.18523,23.71
REN_ELC,LU,2019,10.863,10.42528,31.637
REN_ELC,LV,2019,53.423,7.11444,-10.923000000000002
REN_ELC,MT,2019,7.485,2.12019,35.015
REN_ELC,NL,2019,18.23,184.70742,24.27
REN_ELC,PL,2019,14.356,353.55832,28.144
REN_ELC,PT,2019,53.774,61.23863,-11.274000000000001
REN_ELC,RO,2019,42.616,76.43268,-0.11599999999999966
REN_ELC,SE,2019,71.234,9.53654,-28.733999999999995
REN_ELC,SI,2019,32.632,12.61402,9.868000000000002
REN_ELC,SK,2019,22.103,35.94457,20.397
REN_HEAT_CL,AT,2019,33.929,86.31972,8.570999999999998
REN_HEAT_CL,BE,2019,8.319,115.64899,34.181
REN_HEAT_CL,BG,2019,35.423,45.93617,7.076999999999998
REN_HEAT_CL,CY,2019,35.051,8.71516,7.448999999999998
REN_HEAT_CL,CZ,2019,22.632,127.13757,19.868
REN_HEAT_CL,DE,2019,14.504,839.10402,27.996000000000002
REN_HEAT_CL,DK,2019,47.302,47.20787,-4.802
REN_HEAT_CL,EE,2019,52.193,17.31765,-9.692999999999998
REN_HEAT_CL,EL,2019,30.048,81.22711,12.452000000000002
REN_HEAT_CL,ES,2019,17.203,255.21534,25.297
REN_HEAT_CL,FI,2019,56.884,51.06771,-14.384
REN_HEAT_CL,FR,2019,22.36,393.67981,20.14
REN_HEAT_CL,HR,2019,36.791,18.9637,5.709000000000003
REN_HEAT_CL,HU,2019,18.16,59.44052,24.34
REN_HEAT_CL,IE,2019,6.344,62.70089,36.156
REN_HEAT_CL,IT,2019,19.699,360.67062,22.801
REN_HEAT_CL,LT,2019,47.372,14.18523,-4.872
REN_HEAT_CL,LU,2019,8.687,10.42528,33.813
REN_HEAT_CL,LV,2019,57.749,7.11444,-15.249000000000002
REN_HEAT_CL,MT,2019,23.602,2.12019,18.898
REN_HEAT_CL,NL,2019,7.217,184.70742,35.283
REN_HEAT_CL,PL,2019,22.005,353.55832,20.495
REN_HEAT_CL,PT,2019,41.657,61.23863,0.8430000000000035
REN_HEAT_CL,RO,2019,25.739,76.43268,16.761
REN_HEAT_CL,SE,2019,64.394,9.53654,-21.894000000000005
REN_HEAT_CL,SI,2019,32.132,12.61402,10.368000000000002
REN_HEAT_CL,SK,2019,19.696,35.94457,22.804
REN_TRA,AT,2019,10.051,86.31972,32.449
REN_TRA,BE,2019,6.817,115.64899,35.683
REN_TRA,BG,2019,7.893,45.93617,34.607
REN_TRA,CY,2019,3.316,8.71516,39.184
REN_TRA,CZ,2019,7.841,127.13757,34.659
REN_TRA,DE,2019,7.63,839.10402,34.87
REN_TRA,DK,2019,7.11,47.20787,35.39
REN_TRA,EE,2019,6.243,17.31765,36.257
REN_TRA,EL,2019,4.049,81.22711,38.451
REN_TRA,ES,2019,7.61,255.21534,34.89
REN_TRA,FI,2019,14.845,51.06771,27.655
REN_TRA,FR,2019,9.248,393.67981,33.252
REN_TRA,HR,2019,5.855,18.9637,36.644999999999996
REN_TRA,HU,2019,8.057,59.44052,34.443
REN_TRA,IE,2019,8.917,62.70089,33.583
REN_TRA,IT,2019,9.047,360.67062,33.453
REN_TRA,LT,2019,4.049,14.18523,38.451
REN_TRA,LU,2019,7.707,10.42528,34.793
REN_TRA,LV,2019,4.554,7.11444,37.946
REN_TRA,MT,2019,8.902,2.12019,33.598
REN_TRA,NL,2019,12.326,184.70742,30.174
REN_TRA,PL,2019,6.2,353.55832,36.3
REN_TRA,PT,2019,9.089,61.23863,33.411
REN_TRA,RO,2019,7.846,76.43268,34.653999999999996
REN_TRA,SE,2019,30.309,9.53654,12.190999999999999
REN_TRA,SI,2019,7.983,12.61402,34.517
REN_TRA,SK,2019,8.308,35.94457,34.192
REN,AT,2020,36.545,73.38627,5.954999999999998
REN,BE,2020,13.0,106.29948,29.5
REN,BG,2020,23.319,40.12314,19.181
REN,CY,2020,16.879,8.33749,25.621
REN,CZ,2020,17.303,121.05142,25.197
REN,DE,2020,19.09,778.61853,23.41
REN,DK,2020,31.681,44.33463,10.818999999999999
REN,EE,2020,30.069,12.70601,12.431000000000001
REN,EL,2020,21.749,70.67716,20.751
REN,ES,2020,21.22,217.62401,21.28
REN,FI,2020,43.939,45.26058,-1.439
REN,FR,2020,19.109,350.31886,23.391
REN,HR,2020,31.023,18.19835,11.477
REN,HU,2020,13.85,55.99245,28.65
REN,IE,2020,16.16,60.85931,26.34
REN,IT,2020,20.359,330.35236,22.141
REN,LT,2020,26.773,13.7974,15.727
REN,LU,2020,11.699,8.62014,30.801000000000002
REN,LV,2020,42.132,7.92808,0.3680000000000021
REN,MT,2020,10.714,2.08204,31.786
REN,NL,2020,13.999,167.82017,28.500999999999998
REN,PL,2020,16.102,336.87841,26.398
REN,PT,2020,33.982,55.22422,8.518
REN,RO,2020,24.478,68.91633,18.022
REN,SE,2020,60.124,6.12453,-17.624000000000002
REN,SI,2020,25.0,11.56197,17.5
REN,SK,2020,17.345,30.98556,25.155
REN_ELC,AT,2020,78.204,73.38627,-35.70399999999999
REN_ELC,BE,2020,25.122,106.29948,17.378
REN_ELC,BG,2020,23.586,40.12314,18.914
REN_ELC,CY,2020,12.041,8.33749,30.459
REN_ELC,CZ,2020,14.81,121.05142,27.689999999999998
REN_ELC,DE,2020,44.215,778.61853,-1.7150000000000034
REN_ELC,DK,2020,65.323,44.33463,-22.822999999999993
REN_ELC,EE,2020,28.293,12.70601,14.207
REN_ELC,EL,2020,35.856,70.67716,6.643999999999998
REN_ELC,ES,2020,42.944,217.62401,-0.4440000000000026
REN_ELC,FI,2020,39.564,45.26058,2.936
REN_ELC,FR,2020,24.819,350.31886,17.681
REN_ELC,HR,2020,53.816,18.19835,-11.316000000000003
REN_ELC,HU,2020,11.904,55.99245,30.596
REN_ELC,IE,2020,39.055,60.85931,3.4450000000000003
REN_ELC,IT,2020,38.081,330.35236,4.418999999999997
REN_ELC,LT,2020,20.166,13.7974,22.334
REN_ELC,LU,2020,13.887,8.62014,28.613
REN_ELC,LV,2020,53.357,7.92808,-10.857
REN_ELC,MT,2020,9.489,2.08204,33.010999999999996
REN_ELC,NL,2020,26.407,167.82017,16.093
REN_ELC,PL,2020,16.237,336.87841,26.263
REN_ELC,PT,2020,58.032,55.22422,-15.531999999999996
REN_ELC,RO,2020,43.374,68.91633,-0.8740000000000023
REN_ELC,SE,2020,74.495,6.12453,-31.995000000000005
REN_ELC,SI,2020,35.095,11.56197,7.405000000000001
REN_ELC,SK,2020,23.066,30.98556,19.434
REN_HEAT_CL,AT,2020,34.995,73.38627,7.505000000000003
REN_HEAT_CL,BE,2020,8.447,106.29948,34.053
REN_HEAT_CL,BG,2020,37.178,40.12314,5.322000000000003
REN_HEAT_CL,CY,2020,37.117,8.33749,5.383000000000003
REN_HEAT_CL,CZ,2020,23.535,121.05142,18.965
REN_HEAT_CL,DE,2020,14.481,778.61853,28.019
REN_HEAT_CL,DK,2020,51.073,44.33463,-8.573
REN_HEAT_CL,EE,2020,58.834,12.70601,-16.334000000000003
REN_HEAT_CL,EL,2020,31.941,70.67716,10.559000000000001
REN_HEAT_CL,ES,2020,17.966,217.62401,24.534
REN_HEAT_CL,FI,2020,57.622,45.26058,-15.122
REN_HEAT_CL,FR,2020,23.368,350.31886,19.132
REN_HEAT_CL,HR,2020,36.928,18.19835,5.572000000000003
REN_HEAT_CL,HU,2020,17.72,55.99245,24.78
REN_HEAT_CL,IE,2020,6.264,60.85931,36.236
REN_HEAT_CL,IT,2020,19.949,330.35236,22.551
REN_HEAT_CL,LT,2020,50.35,13.7974,-7.850000000000001
REN_HEAT_CL,LU,2020,12.614,8.62014,29.886
REN_HEAT_CL,LV,2020,57.094,7.92808,-14.594000000000001
REN_HEAT_CL,MT,2020,23.027,2.08204,19.473
REN_HEAT_CL,NL,2020,8.053,167.82017,34.447
REN_HEAT_CL,PL,2020,22.143,336.87841,20.357
REN_HEAT_CL,PT,2020,41.546,55.22422,0.9540000000000006
REN_HEAT_CL,RO,2020,25.327,68.91633,17.173
REN_HEAT_CL,SE,2020,66.381,6.12453,-23.881
REN_HEAT_CL,SI,2020,32.141,11.56197,10.359000000000002
REN_HEAT_CL,SK,2020,19.427,30.98556,23.073
REN_TRA,AT,2020,10.283,73.38627,32.217
REN_TRA,BE,2020,11.035,106.29948,31.465
REN_TRA,BG,2020,9.101,40.12314,33.399
REN_TRA,CY,2020,7.401,8.33749,35.099000000000004
REN_TRA,CZ,2020,9.383,121.05142,33.117000000000004
REN_TRA,DE,2020,10.008,778.61853,32.492000000000004
REN_TRA,DK,2020,9.701,44.33463,32.799
REN_TRA,EE,2020,12.165,12.70601,30.335
REN_TRA,EL,2020,5.341,70.67716,37.159
REN_TRA,ES,2020,9.528,217.62401,32.972
REN_TRA,FI,2020,14.31,45.26058,28.189999999999998
REN_TRA,FR,2020,9.207,350.31886,33.293
REN_TRA,HR,2020,6.593,18.19835,35.907
REN_TRA,HU,2020,11.571,55.99245,30.929000000000002
REN_TRA,IE,2020,10.187,60.85931,32.313
REN_TRA,IT,2020,10.736,330.35236,31.764
REN_TRA,LT,2020,5.511,13.7974,36.989
REN_TRA,LU,2020,12.581,8.62014,29.919
REN_TRA,LV,2020,6.733,7.92808,35.767
REN_TRA,MT,2020,10.586,2.08204,31.914
REN_TRA,NL,2020,12.631,167.82017,29.869
REN_TRA,PL,2020,6.575,336.87841,35.925
REN_TRA,PT,2020,9.701,55.22422,32.799
REN_TRA,RO,2020,8.54,68.91633,33.96
REN_TRA,SE,2020,31.854,6.12453,10.646
REN_TRA,SI,2020,10.911,11.56197,31.589
REN_TRA,SK,2020,9.259,30.98556,33.241
REN,AT,2021,34.643,74.26005,7.856999999999999
REN,BE,2021,13.017,109.08231,29.483
REN,BG,2021,19.394,45.97569,23.106
REN,CY,2021,19.069,8.61594,23.431
REN,CZ,2021,17.614,122.85428,24.886
REN,DE,2021,19.302,807.72137,23.198
REN,DK,2021,41.494,44.27703,1.0060000000000002
REN,EE,2021,37.342,13.53896,5.158000000000001
REN,EL,2021,22.001,72.83366,20.499
REN,ES,2021,20.552,233.82407,21.948
REN,FI,2021,42.819,55.45642,-0.3190000000000026
REN,FR,2021,19.391,382.37615,23.109
REN,HR,2021,31.285,18.55467,11.215
REN,HU,2021,14.134,56.60933,28.366
REN,IE,2021,12.945,63.10893,29.555
REN,IT,2021,18.888,361.97631,23.612
REN,LT,2021,28.167,13.79389,14.332999999999998
REN,LU,2021,11.713,8.7994,30.787
REN,LV,2021,42.112,9.85147,0.3879999999999981
REN,MT,2021,12.631,2.09644,29.869
REN,NL,2021,13.117,170.83691,29.383
REN,PL,2021,15.604,365.00224,26.896
REN,PT,2021,33.982,55.52669,8.518
REN,RO,2021,23.871,75.36554,18.629
REN,SE,2021,62.527,7.86396,-20.027
REN,SI,2021,25.0,11.73199,17.5
REN,SK,2021,17.419,34.7281,25.081
REN_ELC,AT,2021,74.008,74.26005,-31.507999999999996
REN_ELC,BE,2021,26.035,109.08231,16.465
REN_ELC,BG,2021,21.413,45.97569,21.087
REN_ELC,CY,2021,14.84,8.61594,27.66
REN_ELC,CZ,2021,14.468,122.85428,28.032
REN_ELC,DE,2021,43.964,807.72137,-1.4639999999999986
REN_ELC,DK,2021,73.181,44.27703,-30.680999999999997
REN_ELC,EE,2021,29.197,13.53896,13.303
REN_ELC,EL,2021,35.881,72.83366,6.619
REN_ELC,ES,2021,45.994,233.82407,-3.4939999999999998
REN_ELC,FI,2021,39.583,55.45642,2.9170000000000016
REN_ELC,FR,2021,24.815,382.37615,17.685
REN_ELC,HR,2021,53.471,18.55467,-10.970999999999997
REN_ELC,HU,2021,13.66,56.60933,28.84
REN_ELC,IE,2021,37.665,63.10893,4.835000000000001
REN_ELC,IT,2021,35.996,361.97631,6.503999999999998
REN_ELC,LT,2021,21.278,13.79389,21.222
REN_ELC,LU,2021,14.216,8.7994,28.284
REN_ELC,LV,2021,51.399,9.85147,-8.899000000000001
REN_ELC,MT,2021,9.649,2.09644,32.851
REN_ELC,NL,2021,33.251,170.83691,9.249000000000002
REN_ELC,PL,2021,17.167,365.00224,25.333
REN_ELC,PT,2021,58.433,55.52669,-15.933
REN_ELC,RO,2021,42.676,75.36554,-0.17600000000000193
REN_ELC,SE,2021,75.76,7.86396,-33.260000000000005
REN_ELC,SI,2021,34.976,11.73199,7.524000000000001
REN_ELC,SK,2021,22.402,34.7281,20.098
REN_HEAT_CL,AT,2021,33.127,74.26005,9.372999999999998
REN_HEAT_CL,BE,2021,9.21,109.08231,33.29
REN_HEAT_CL,BG,2021,29.855,45.97569,12.645
REN_HEAT_CL,CY,2021,42.595,8.61594,-0.09499999999999886
REN_HEAT_CL,CZ,2021,24.349,122.85428,18.151
REN_HEAT_CL,DE,2021,15.533,807.72137,26.967
REN_HEAT_CL,DK,2021,51.552,44.27703,-9.052
REN_HEAT_CL,EE,2021,61.347,13.53896,-18.847
REN_HEAT_CL,EL,2021,31.081,72.83366,11.419
REN_HEAT_CL,ES,2021,16.971,233.82407,25.529
REN_HEAT_CL,FI,2021,52.085,55.45642,-9.585
REN_HEAT_CL,FR,2021,24.757,382.37615,17.743
REN_HEAT_CL,HR,2021,38.006,18.55467,4.494
REN_HEAT_CL,HU,2021,17.898,56.60933,24.602
REN_HEAT_CL,IE,2021,5.421,63.10893,37.079
REN_HEAT_CL,IT,2021,19.354,361.97631,23.146
REN_HEAT_CL,LT,2021,48.625,13.79389,-6.125
REN_HEAT_CL,LU,2021,12.842,8.7994,29.658
REN_HEAT_CL,LV,2021,57.383,9.85147,-14.883000000000003
REN_HEAT_CL,MT,2021,32.606,2.09644,9.893999999999998
REN_HEAT_CL,NL,2021,8.071,170.83691,34.429
REN_HEAT_CL,PL,2021,20.978,365.00224,21.522
REN_HEAT_CL,PT,2021,42.681,55.52669,-0.18099999999999739
REN_HEAT_CL,RO,2021,24.573,75.36554,17.927
REN_HEAT_CL,SE,2021,68.53,7.86396,-26.03
REN_HEAT_CL,SI,2021,35.216,11.73199,7.283999999999999
REN_HEAT_CL,SK,2021,19.521,34.7281,22.979
REN_TRA,AT,2021,9.648,74.26005,32.852000000000004
REN_TRA,BE,2021,10.332,109.08231,32.168
REN_TRA,BG,2021,7.613,45.97569,34.887
REN_TRA,CY,2021,7.189,8.61594,35.311
REN_TRA,CZ,2021,6.74,122.85428,35.76
REN_TRA,DE,2021,8.104,807.72137,34.396
REN_TRA,DK,2021,10.062,44.27703,32.438
REN_TRA,EE,2021,11.187,13.53896,31.313000000000002
REN_TRA,EL,2021,4.414,72.83366,38.086
REN_TRA,ES,2021,9.207,233.82407,33.293
REN_TRA,FI,2021,20.298,55.45642,22.202
REN_TRA,FR,2021,8.114,382.37615,34.385999999999996
REN_TRA,HR,2021,6.985,18.55467,35.515
REN_TRA,HU,2021,6.165,56.60933,36.335
REN_TRA,IE,2021,4.646,63.10893,37.854
REN_TRA,IT,2021,9.87,361.97631,32.63
REN_TRA,LT,2021,6.467,13.79389,36.033
REN_TRA,LU,2021,7.968,8.7994,34.532
REN_TRA,LV,2021,6.436,9.85147,36.064
REN_TRA,MT,2021,10.516,2.09644,31.984
REN_TRA,NL,2021,9.279,170.83691,33.221000000000004
REN_TRA,PL,2021,5.674,365.00224,36.826
REN_TRA,PT,2021,8.611,55.52669,33.888999999999996
REN_TRA,RO,2021,8.917,75.36554,33.583
REN_TRA,SE,2021,28.677,7.86396,13.823
REN_TRA,SI,2021,10.642,11.73199,31.858
REN_TRA,SK,2021,8.755,34.7281,33.745
REN,AT,2022,34.057,72.75311,8.442999999999998
REN,BE,2022,13.831,102.07059,28.669
REN,BG,2022,19.079,50.11445,23.421
REN,CY,2022,19.427,8.5871,23.073
REN,CZ,2022,18.123,116.80605,24.377
REN,DE,2022,20.829,806.86541,21.671
REN,DK,2022,41.368,41.82452,1.131999999999998
REN,EE,2022,38.542,14.95537,3.9579999999999984
REN,EL,2022,22.671,72.45965,19.829
REN,ES,2022,21.837,240.24897,20.663
REN,FI,2022,47.74,53.65573,-5.240000000000002
REN,FR,2022,20.33,367.98402,22.17
REN,HR,2022,28.088,19.5733,14.411999999999999
REN,HU,2022,15.128,54.51695,27.372
REN,IE,2022,13.017,61.47941,29.483
REN,IT,2022,18.826,360.66652,23.674
REN,LT,2022,29.599,11.99003,12.901
REN,LU,2022,14.286,7.52755,28.214
REN,LV,2022,43.786,12.45206,-1.2860000000000014
REN,MT,2022,14.04,2.25467,28.46
REN,NL,2022,15.291,155.92711,27.209
REN,PL,2022,16.644,334.52418,25.856
REN,PT,2022,34.675,57.90929,7.825000000000003
REN,RO,2022,24.229,69.79171,18.271
REN,SE,2022,66.287,2.02248,-23.787000000000006
REN,SI,2022,25.002,11.39093,17.498
REN,SK,2022,17.482,31.22907,25.018
REN_ELC,AT,2022,73.64,72.75311,-31.14
REN_ELC,BE,2022,29.505,102.07059,12.995000000000001
REN_ELC,BG,2022,20.362,50.11445,22.138
REN_ELC,CY,2022,16.963,8.5871,25.537
REN_ELC,CZ,2022,15.498,116.80605,27.002000000000002
REN_ELC,DE,2022,48.041,806.86541,-5.540999999999997
REN_ELC,DK,2022,76.708,41.82452,-34.208
REN_ELC,EE,2022,29.115,14.95537,13.385000000000002
REN_ELC,EL,2022,42.361,72.45965,0.1390000000000029
REN_ELC,ES,2022,50.888,240.24897,-8.387999999999998
REN_ELC,FI,2022,47.966,53.65573,-5.466000000000001
REN_ELC,FR,2022,27.36,367.98402,15.14
REN_ELC,HR,2022,56.245,19.5733,-13.744999999999997
REN_ELC,HU,2022,15.333,54.51695,27.167
REN_ELC,IE,2022,37.387,61.47941,5.1129999999999995
REN_ELC,IT,2022,37.102,360.66652,5.398000000000003
REN_ELC,LT,2022,26.461,11.99003,16.039
REN_ELC,LU,2022,16.321,7.52755,26.179
REN_ELC,LV,2022,53.519,12.45206,-11.018999999999998
REN_ELC,MT,2022,10.109,2.25467,32.391
REN_ELC,NL,2022,39.651,155.92711,2.8489999999999966
REN_ELC,PL,2022,21.009,334.52418,21.491
REN_ELC,PT,2022,60.991,57.90929,-18.491
REN_ELC,RO,2022,43.726,69.79171,-1.225999999999999
REN_ELC,SE,2022,83.372,2.02248,-40.872
REN_ELC,SI,2022,37.005,11.39093,5.494999999999997
REN_ELC,SK,2022,22.901,31.22907,19.599
REN_HEAT_CL,AT,2022,31.819,72.75311,10.681000000000001
REN_HEAT_CL,BE,2022,10.425,102.07059,32.075
REN_HEAT_CL,BG,2022,31.485,50.11445,11.015
REN_HEAT_CL,CY,2022,41.56,8.5871,0.9399999999999977
REN_HEAT_CL,CZ,2022,25.821,116.80605,16.679
REN_HEAT_CL,DE,2022,17.391,806.86541,25.109
REN_HEAT_CL,DK,2022,51.4,41.82452,-8.899999999999999
REN_HEAT_CL,EE,2022,65.442,14.95537,-22.941999999999993
REN_HEAT_CL,EL,2022,30.622,72.45965,11.878
REN_HEAT_CL,ES,2022,19.332,240.24897,23.168
REN_HEAT_CL,FI,2022,58.292,53.65573,-15.792000000000002
REN_HEAT_CL,FR,2022,26.603,367.98402,15.896999999999998
REN_HEAT_CL,HR,2022,37.213,19.5733,5.286999999999999
REN_HEAT_CL,HU,2022,20.232,54.51695,22.268
REN_HEAT_CL,IE,2022,5.334,61.47941,37.166
REN_HEAT_CL,IT,2022,19.901,360.66652,22.599
REN_HEAT_CL,LT,2022,51.54,11.99003,-9.04
REN_HEAT_CL,LU,2022,14.976,7.52755,27.524
REN_HEAT_CL,LV,2022,60.996,12.45206,-18.496000000000002
REN_HEAT_CL,MT,2022,40.224,2.25467,2.2760000000000034
REN_HEAT_CL,NL,2022,9.192,155.92711,33.308
REN_HEAT_CL,PL,2022,22.095,334.52418,20.405
REN_HEAT_CL,PT,2022,45.545,57.90929,-3.0450000000000017
REN_HEAT_CL,RO,2022,26.251,69.79171,16.249
REN_HEAT_CL,SE,2022,69.81,2.02248,-27.310000000000002
REN_HEAT_CL,SI,2022,33.989,11.39093,8.511000000000003
REN_HEAT_CL,SK,2022,19.883,31.22907,22.617
REN_TRA,AT,2022,10.751,72.75311,31.749000000000002
REN_TRA,BE,2022,10.472,102.07059,32.028
REN_TRA,BG,2022,7.662,50.11445,34.838
REN_TRA,CY,2022,7.228,8.5871,35.272
REN_TRA,CZ,2022,6.24,116.80605,36.26
REN_TRA,DE,2022,10.07,806.86541,32.43
REN_TRA,DK,2022,9.976,41.82452,32.524
REN_TRA,EE,2022,8.531,14.95537,33.969
REN_TRA,EL,2022,4.083,72.45965,38.417
REN_TRA,ES,2022,9.683,240.24897,32.817
REN_TRA,FI,2022,18.535,53.65573,23.965
REN_TRA,FR,2022,8.941,367.98402,33.559
REN_TRA,HR,2022,2.395,19.5733,40.105
REN_TRA,HU,2022,7.77,54.51695,34.730000000000004
REN_TRA,IE,2022,5.825,61.47941,36.675
REN_TRA,IT,2022,10.048,360.66652,32.452
REN_TRA,LT,2022,6.682,11.99003,35.818
REN_TRA,LU,2022,8.71,7.52755,33.79
REN_TRA,LV,2022,3.123,12.45206,39.377
REN_TRA,MT,2022,10.473,2.25467,32.027
REN_TRA,NL,2022,11.163,155.92711,31.337
REN_TRA,PL,2022,5.791,334.52418,36.709
